"Country or Area","Year","Value","Value Footnotes"
"Lesotho","1973","121188698.642069",""
"Lesotho","1972","80915356.8286738",""
"Lesotho","1971","76480285.1113442",""
"Lesotho","1970","68739972.531507",""
"Lesotho","1969","65967973.6391977",""
"Lesotho","1968","61445975.4461882",""
"Lesotho","1967","59261976.3189142",""
"Lesotho","1966","56699977.342689",""
"Lesotho","1965","54879978.0699607",""
"Lesotho","1964","51939979.2447843",""
"Lesotho","1963","47039981.2028235",""
"Lesotho","1962","41859983.2727507",""
"Lesotho","1961","35699985.7342857",""
"Lesotho","1960","34579986.1818375",""
"Liberia","2014","2013000000",""
"Liberia","2013","1946500000",""
"Liberia","2012","1735500000",""
"Liberia","2011","1545400000",""
"Liberia","2010","1292697100",""
"Liberia","2009","1155147400",""
"Liberia","2008","850040500",""
"Liberia","2007","739027200",""
"Liberia","2006","604028900",""
"Liberia","2005","550000000",""
"Liberia","2004","474700000",""
"Liberia","2003","416000000",""
"Liberia","2002","543000000",""
"Liberia","2001","521000000",""
"Liberia","2000","529064600",""
"Liberia","1999","441800000",""
"Liberia","1998","359600000",""
"Liberia","1997","295900000",""
"Liberia","1996","159400000",""
"Liberia","1995","134800000",""
"Liberia","1994","132200000",""
"Liberia","1993","160400000",""
"Liberia","1992","223500000",""
"Liberia","1991","348000000",""
"Liberia","1990","384400000",""
"Liberia","1989","786300000",""
"Liberia","1988","1038300000",""
"Liberia","1987","972800000",""
"Liberia","1986","840964400",""
"Liberia","1985","851296100",""
"Liberia","1984","848478300",""
"Liberia","1983","823374900",""
"Liberia","1982","863933200",""
"Liberia","1981","846514500",""
"Liberia","1980","854711500",""
"Liberia","1979","814067900",""
"Liberia","1978","717240400",""
"Liberia","1977","673010600",""
"Liberia","1976","596675700",""
"Liberia","1975","577549300",""
"Liberia","1974","486955000",""
"Liberia","1973","386968300",""
"Liberia","1972","368098000",""
"Liberia","1971","341543100",""
"Liberia","1970","323099700",""
"Liberia","1969","306961800",""
"Liberia","1968","276820700",""
"Liberia","1967","261024300",""
"Liberia","1966","244459500",""
"Liberia","1965","229260800",""
"Liberia","1964","218929100",""
"Liberia","1963","200229600",""
"Liberia","1962","191861800",""
"Liberia","1961","183920900",""
"Liberia","1960","190495600",""
"Libya","2014","41142722414.3351",""
"Libya","2013","65509594212.0164",""
"Libya","2012","81905365776.3335",""
"Libya","2011","34699395523.6073",""
"Libya","2010","74773444900.5368",""
"Libya","2009","63028320702.0343",""
"Libya","2008","87140405361.2292",""
"Libya","2007","67516236337.7158",""
"Libya","2006","54961936662.6066",""
"Libya","2005","47334148578.4164",""
"Libya","2004","33122307692.3077",""
"Libya","2003","26265625000",""
"Libya","2002","20481889763.7795",""
"Libya","2001","34110064452.1567",""
"Libya","2000","38270206950.41",""
"Libya","1999","35976714100.9056",""
"Libya","1998","27249786142.0017",""
"Libya","1997","30698633109.1343",""
"Libya","1996","27884615384.6154",""
"Libya","1995","25544128198.9955",""
"Libya","1994","28607921928.8175",""
"Libya","1993","30657030223.3903",""
"Libya","1992","33881392045.4545",""
"Libya","1991","31995012468.8279",""
"Libya","1990","28904898117.7385",""
"Liechtenstein","2012","5487773452.44017",""
"Liechtenstein","2011","5739705822.48169",""
"Liechtenstein","2010","5082338964.87305",""
"Liechtenstein","2009","4504376589.9239",""
"Liechtenstein","2008","5081479840.08716",""
"Liechtenstein","2007","4601430548.88525",""
"Liechtenstein","2006","4000101033.35638",""
"Liechtenstein","2005","3659320086.68296",""
"Liechtenstein","2004","3454374269.99655",""
"Liechtenstein","2003","3070803439.07708",""
"Liechtenstein","2002","2688617884.8748",""
"Liechtenstein","2001","2491800558.77674",""
"Liechtenstein","2000","2483890593.70545",""
"Liechtenstein","1999","2664105901.18863",""
"Liechtenstein","1998","2479698575.81181",""
"Liechtenstein","1997","2298390594.7203",""
"Liechtenstein","1996","2504012993.42238",""
"Liechtenstein","1995","2428524711.5576",""
"Liechtenstein","1994","1948128910.55555",""
"Liechtenstein","1993","1673085618.34241",""
"Liechtenstein","1992","1631176646.65913",""
"Liechtenstein","1991","1484160643.69467",""
"Liechtenstein","1990","1421508875.2782",""
"Liechtenstein","1989","1119983801.21338",""
"Liechtenstein","1988","1161757671.01756",""
"Liechtenstein","1987","1052849231.31947",""
"Liechtenstein","1986","779357946.9847",""
"Liechtenstein","1985","529073612.453579",""
"Liechtenstein","1984","502620920.656533",""
"Liechtenstein","1983","524023708.331749",""
"Liechtenstein","1982","522096760.52682",""
"Liechtenstein","1981","511647837.146855",""
"Liechtenstein","1980","534699256.772624",""
"Liechtenstein","1979","503173104.669289",""
"Liechtenstein","1978","436912067.967553",""
"Liechtenstein","1977","303493119.564943",""
"Liechtenstein","1976","272489336.904869",""
"Liechtenstein","1975","246389070.12372",""
"Liechtenstein","1974","193980464.947212",""
"Liechtenstein","1973","165928864.127263",""
"Liechtenstein","1972","124940289.356533",""
"Liechtenstein","1971","104889791.063203",""
"Liechtenstein","1970","90099360.773871",""
"Lithuania","2014","48353937110.2561",""
"Lithuania","2013","46412093986.4596",""
"Lithuania","2012","42852204396.452",""
"Lithuania","2011","43505562065.1266",""
"Lithuania","2010","37132564255.4319",""
"Lithuania","2009","37440673477.8982",""
"Lithuania","2008","47850551148.8365",""
"Lithuania","2007","39738180076.6283",""
"Lithuania","2006","30216060233.4044",""
"Lithuania","2005","26125575942.2814",""
"Lithuania","2004","22649930576.2543",""
"Lithuania","2003","18802576988.1557",""
"Lithuania","2002","14278357283.7419",""
"Lithuania","2001","12252498921.0186",""
"Lithuania","2000","11539211480.3625",""
"Lithuania","1999","10972878636.1675",""
"Lithuania","1998","11240360897.7126",""
"Lithuania","1997","10120274492.8787",""
"Lithuania","1996","8385109020.28485",""
"Lithuania","1995","7870782260.51698",""
"Low & middle income","2014","25063122781869.4",""
"Low & middle income","2013","24011494861267.1",""
"Low & middle income","2012","22596490522207.2",""
"Low & middle income","2011","21354277222504.3",""
"Low & middle income","2010","18221882430405.6",""
"Low & middle income","2009","14935671731319",""
"Low & middle income","2008","14898712814896.7",""
"Low & middle income","2007","12553104388104.7",""
"Low & middle income","2006","10181306937545.6",""
"Low & middle income","2005","8645716555054.46",""
"Low & middle income","2004","7320485416559.43",""
"Low & middle income","2003","6265865427901.8",""
"Low & middle income","2002","5579263230206.69",""
"Low & middle income","2001","5296340433182.72",""
"Low & middle income","2000","5276553785156.83",""
"Low & middle income","1999","4862275944512.52",""
"Low & middle income","1998","4908946476805.31",""
"Low & middle income","1997","4967496791369.06",""
"Low & middle income","1996","4703676620795.65",""
"Low & middle income","1995","4252910407294.16",""
"Low & middle income","1994","3744314314317.3",""
"Low & middle income","1993","3377000888625.14",""
"Low & middle income","1992","3111971026613.16",""
"Low & middle income","1991","3148590006968.3",""
"Low & middle income","1990","2954245369827.2",""
"Low & middle income","1989","2626964605667.78",""
"Low & middle income","1988","2400674086282.12",""
"Low & middle income","1987","2229546184255.21",""
"Low & middle income","1986","2149505717579.4",""
"Low & middle income","1985","2073612073184.99",""
"Low & middle income","1984","1971765359395.73",""
"Low & middle income","1983","1893891540926.77",""
"Low & middle income","1982","1954588500215.21",""
"Low & middle income","1981","1975596316260.47",""
"Low & middle income","1980","1836441797746.14",""
"Low & middle income","1979","1570376537996.81",""
"Low & middle income","1978","1322691353708.08",""
"Low & middle income","1977","1212682635905.04",""
"Low & middle income","1976","1077600202181.82",""
"Low & middle income","1975","991765243530.672",""
"Low & middle income","1974","869607081238.781",""
"Low & middle income","1973","688104473027.412",""
"Low & middle income","1972","550573815629.2",""
"Low & middle income","1971","489966517060.514",""
"Low & middle income","1970","454077529200.617",""
"Low & middle income","1969","412178313350.654",""
"Low & middle income","1968","369461756342.015",""
"Low & middle income","1967","350369534932.544",""
"Low & middle income","1966","335830580720.615",""
"Low & middle income","1965","324203540440.392",""
"Low & middle income","1964","292746586921.13",""
"Low & middle income","1963","265749457661.168",""
"Low & middle income","1962","238586063427.987",""
"Low & middle income","1961","228734666417.563",""
"Low & middle income","1960","237984919920.325",""
"Low income","2014","398567364161.379",""
"Low income","2013","372061684704.107",""
"Low income","2012","342556331364.325",""
"Low income","2011","315850596165.515",""
"Low income","2010","281379830859.226",""
"Low income","2009","259558839217.915",""
"Low income","2008","246855813459.988",""
"Low income","2007","204736664459.648",""
"Low income","2006","171650094476.43",""
"Low income","2005","153945534886.044",""
"Low income","2004","132733231263.236",""
"Low income","2003","116489738865.003",""
"Low income","2002","106705591166.707",""
"Low income","2001","99962424419.9841",""
"Low income","2000","110892139833.406",""
"Low income","1999","94952586289.0096",""
"Low income","1998","95078488004.6491",""
"Low income","1997","94812022072.152",""
"Low income","1996","91290735254.8703",""
"Low income","1995","81849434211.6245",""
"Low income","1994","71183011983.2615",""
"Low income","1993","82215650293.0644",""
"Low income","1992","82196404100.2007",""
"Low income","1991","95026051648.454",""
"Low income","1990","92133454819.0869",""
"Low income","1989","87194021899.0856",""
"Low income","1988","88110713246.6027",""
"Low income","1987","81080332355.2449",""
"Low income","1986","78575286910.569",""
"Low income","1985","70280313643.2324",""
"Low income","1984","68016749914.1079",""
"Low income","1983","74313749023.5614",""
"Low income","1982","79534582567.383",""
"Low income","1981","75810791600.5101",""
"Low income","1980","78447866736.5209",""
"Lower middle income","2014","5765816087352",""
"Lower middle income","2013","5473342620945.17",""
"Lower middle income","2012","5270833310432.87",""
"Lower middle income","2011","5064712355513.14",""
"Lower middle income","2010","4530863564430.39",""
"Lower middle income","2009","3569786121495.45",""
"Lower middle income","2008","3471984934247.8",""
"Lower middle income","2007","3120985011197.2",""
"Lower middle income","2006","2531904652067.83",""
"Lower middle income","2005","2134587821044.4",""
"Lower middle income","2004","1855326962357.68",""
"Lower middle income","2003","1623512283011.74",""
"Lower middle income","2002","1418234280877.17",""
"Lower middle income","2001","1321977150845.43",""
"Lower middle income","2000","1307284920892.29",""
"Lower middle income","1999","1235831642431.52",""
"Lower middle income","1998","1137689947924.9",""
"Lower middle income","1997","1259841999074.5",""
"Lower middle income","1996","1219991778166.86",""
"Lower middle income","1995","1111624623615.57",""
"Lower middle income","1994","990765213271.293",""
"Lower middle income","1993","912519124026.559",""
"Lower middle income","1992","911426074614.381",""
"Lower middle income","1991","870591467485.65",""
"Lower middle income","1990","906698753455.298",""
"Lower middle income","1989","845333268452.764",""
"Lower middle income","1988","832410930760.827",""
"Lower middle income","1987","793547550501.774",""
"Lower middle income","1986","720268896349.512",""
"Lower middle income","1985","693543973962.043",""
"Lower middle income","1984","659383884974.499",""
"Lower middle income","1983","663356316123.005",""
"Lower middle income","1982","679173129875.29",""
"Lower middle income","1981","675627343539.262",""
"Lower middle income","1980","639115762528.03",""
"Lower middle income","1979","513677173297.639",""
"Lower middle income","1978","452324327397.023",""
"Lower middle income","1977","402783786033.876",""
"Lower middle income","1976","351835924693.162",""
"Lower middle income","1975","324629389596.178",""
"Lower middle income","1974","292755980020.042",""
"Lower middle income","1973","228272377340.089",""
"Lower middle income","1972","191438088082.454",""
"Lower middle income","1971","179995355719.526",""
"Lower middle income","1970","173432383824.302",""
"Lower middle income","1969","157315163605.786",""
"Lower middle income","1968","140917183621.112",""
"Lower middle income","1967","131494738455.331",""
"Lower middle income","1966","123236414993.469",""
"Lower middle income","1965","136608300543.626",""
"Lower middle income","1964","127226304393.709",""
"Lower middle income","1963","112566925737.124",""
"Lower middle income","1962","101309824631.232",""
"Lower middle income","1961","98503125044.038",""
"Lower middle income","1960","92387267366.6458",""
"Luxembourg","2014","64873963098.4868",""
"Luxembourg","2013","61794506555.5051",""
"Luxembourg","2012","55986712367.7993",""
"Luxembourg","2011","58697386711.1482",""
"Luxembourg","2010","52351655629.1391",""
"Luxembourg","2009","50386496248.958",""
"Luxembourg","2008","55144865973.3411",""
"Luxembourg","2007","50323159047.3583",""
"Luxembourg","2006","41913561661.0212",""
"Luxembourg","2005","36977365999.2538",""
"Luxembourg","2004","34343804320.8344",""
"Luxembourg","2003","29206884875.8465",""
"Luxembourg","2002","23308582721.6262",""
"Luxembourg","2001","21052080536.9128",""
"Luxembourg","2000","21375345494.7485",""
"Luxembourg","1999","22343344129.5547",""
"Luxembourg","1998","20409248166.2592",""
"Luxembourg","1997","19526405502.9319",""
"Luxembourg","1996","21703979153.0945",""
"Luxembourg","1995","21803347564.3131",""
"Luxembourg","1994","18508451169.5201",""
"Luxembourg","1993","16651231110.0746",""
"Luxembourg","1992","16225873776.6625",""
"Luxembourg","1991","14464630124.0402",""
"Luxembourg","1990","13361108522.4529",""
"Luxembourg","1989","10495080569.2056",""
"Luxembourg","1988","9847344377.39989",""
"Luxembourg","1987","8700076499.18963",""
"Luxembourg","1986","6990250857.86527",""
"Luxembourg","1985","4785790610.77519",""
"Luxembourg","1984","4640690519.40799",""
"Luxembourg","1983","4730381932.93886",""
"Luxembourg","1982","4812039555.00618",""
"Luxembourg","1981","5283955997.39244",""
"Luxembourg","1980","6294122223.755",""
"Luxembourg","1979","5768385938.35993",""
"Luxembourg","1978","4933558345.07493",""
"Luxembourg","1977","3961996736.07203",""
"Luxembourg","1976","3579594984.32602",""
"Luxembourg","1975","3265660304.92487",""
"Luxembourg","1974","3328712096.10605",""
"Luxembourg","1973","2728805216.31132",""
"Luxembourg","1972","1988356062.68903",""
"Luxembourg","1971","1587982583.57408",""
"Luxembourg","1970","1524197337.63614",""
"Luxembourg","1969","1234878980.502",""
"Luxembourg","1968","1066447130.82052",""
"Luxembourg","1967","974721762.535327",""
"Luxembourg","1966","968440149.470951",""
"Luxembourg","1965","921600736.304026",""
"Luxembourg","1964","903158753.943622",""
"Luxembourg","1963","791140595.772755",""
"Luxembourg","1962","741509480.796284",""
"Luxembourg","1961","704145671.350213",""
"Luxembourg","1960","703925705.942958",""
"Macao SAR, China","2014","55501734046.1494",""
"Macao SAR, China","2013","51313531848.8478",""
"Macao SAR, China","2012","42991714539.6063",""
"Macao SAR, China","2011","36634780873.5128",""
"Macao SAR, China","2010","28359765189.5729",""
"Macao SAR, China","2009","21313219443.1572",""
"Macao SAR, China","2008","20731048490.6672",""
"Macao SAR, China","2007","18054581316.3429",""
"Macao SAR, China","2006","14568757217.4869",""
"Macao SAR, China","2005","11792517881.4395",""
"Macao SAR, China","2004","10258287502.1814",""
"Macao SAR, China","2003","7926414252.23159",""
"Macao SAR, China","2002","7008055493.31541",""
"Macao SAR, China","2001","6514271488.1434",""
"Macao SAR, China","2000","6101794938.88536",""
"Macao SAR, China","1999","5916920006.50659",""
"Macao SAR, China","1998","6186449842.08152",""
"Macao SAR, China","1997","6674545910.49866",""
"Macao SAR, China","1996","6628525682.86805",""
"Macao SAR, China","1995","6560637942.71945",""
"Macao SAR, China","1994","5868533723.60338",""
"Macao SAR, China","1993","5280184999.24695",""
"Macao SAR, China","1992","4581209813.98091",""
"Macao SAR, China","1991","3464924727.95872",""
"Macao SAR, China","1990","2990180515.91709",""
"Macao SAR, China","1989","2478807840.95695",""
"Macao SAR, China","1988","2087122775.99803",""
"Macao SAR, China","1987","1786734514.03852",""
"Macao SAR, China","1986","1376075267.86671",""
"Macao SAR, China","1985","1222072820.96053",""
"Macao SAR, China","1984","1182693473.21523",""
"Macao SAR, China","1983","1016585687.26284",""
"Macao SAR, China","1982","1021654718.38063",""
"Macedonia, FYR","2014","11323769141.4839",""
"Macedonia, FYR","2013","10767448426.8881",""
"Macedonia, FYR","2012","9745251126.0109",""
"Macedonia, FYR","2011","10494632699.3859",""
"Macedonia, FYR","2010","9407168702.4313",""
"Macedonia, FYR","2009","9401731495.71661",""
"Macedonia, FYR","2008","9909548410.82744",""
"Macedonia, FYR","2007","8336478142.08872",""
"Macedonia, FYR","2006","6861222331.96317",""
"Macedonia, FYR","2005","6258600713.82627",""
"Macedonia, FYR","2004","5682719260.0763",""
"Macedonia, FYR","2003","4946292774.79046",""
"Macedonia, FYR","2002","4018365247.44444",""
"Macedonia, FYR","2001","3709637829.94866",""
"Macedonia, FYR","2000","3772851420.24763",""
"Macedonia, FYR","1999","3673288263.62039",""
"Macedonia, FYR","1998","3571043102.5641",""
"Macedonia, FYR","1997","3735312142.57028",""
"Macedonia, FYR","1996","4422160017.54386",""
"Macedonia, FYR","1995","4449375346.45669",""
"Macedonia, FYR","1994","3381270207.85219",""
"Macedonia, FYR","1993","2550195043.10345",""
"Macedonia, FYR","1992","2316618542.52603",""
"Macedonia, FYR","1991","4694744897.95918",""
"Macedonia, FYR","1990","4471828621.90813",""
"Madagascar","2014","10593147380.7254",""
"Madagascar","2013","10613473832.7389",""
"Madagascar","2012","9919780071.28764",""
"Madagascar","2011","9892702357.56691",""
"Madagascar","2010","8729936135.74488",""
"Madagascar","2009","8550363974.79243",""
"Madagascar","2008","9413002920.97009",""
"Madagascar","2007","7342923489.09616",""
"Madagascar","2006","5515884348.54904",""
"Madagascar","2005","5039293030.82367",""
"Madagascar","2004","4363934494.37405",""
"Madagascar","2003","5474030080.24451",""
"Madagascar","2002","4397254607.61164",""
"Madagascar","2001","4529575347.56805",""
"Madagascar","2000","3877673539.09084",""
"Madagascar","1999","3717515282.53319",""
"Madagascar","1998","3738704467.51878",""
"Madagascar","1997","3545776697.12109",""
"Madagascar","1996","3995028592.78722",""
"Madagascar","1995","3159901231.97468",""
"Madagascar","1994","2977040722.47057",""
"Madagascar","1993","3370842210.90955",""
"Madagascar","1992","3024459564.32157",""
"Madagascar","1991","2653141958.52585",""
"Madagascar","1990","3081479800.28735",""
"Madagascar","1989","2498059014.77295",""
"Madagascar","1988","2442507588.38468",""
"Madagascar","1987","2565634382.28729",""
"Madagascar","1986","3258288890.58647",""
"Madagascar","1985","2857889712.4808",""
"Madagascar","1984","2939485471.50097",""
"Madagascar","1983","3511573991.89606",""
"Madagascar","1982","3526198070.09789",""
"Madagascar","1981","3594868208.41664",""
"Madagascar","1980","4042139901.36379",""
"Madagascar","1979","3463565881.42215",""
"Madagascar","1978","2669755115.50372",""
"Madagascar","1977","2358930406.42896",""
"Madagascar","1976","2181844193.92388",""
"Madagascar","1975","2283049233.28581",""
"Madagascar","1974","1917508190.04689",""
"Madagascar","1973","1653062347.36378",""
"Madagascar","1972","1341590681.586",""
"Madagascar","1971","1199507629.99222",""
"Madagascar","1970","1111859569.77066",""
"Madagascar","1969","1056391054.53794",""
"Madagascar","1968","1031669636.36062",""
"Madagascar","1967","956436931.141842",""
"Madagascar","1966","900264583.687729",""
"Madagascar","1965","833563472.161911",""
"Madagascar","1964","802482182.923768",""
"Madagascar","1963","759345862.970929",""
"Madagascar","1962","739286906.851163",""
"Madagascar","1961","699161943.856733",""
"Madagascar","1960","673081724.075966",""
"Malawi","2014","4258033615.3005",""
"Malawi","2013","3883521174.79535",""
"Malawi","2012","4240491999.38982",""
"Malawi","2011","5627896278.64333",""
"Malawi","2010","5398615401.22815",""
"Malawi","2009","5030641493.15456",""
"Malawi","2008","4276769472.8325",""
"Malawi","2007","3647816869.85959",""
"Malawi","2006","3116790612.69653",""
"Malawi","2005","2754995876.52495",""
"Malawi","2004","2625127097.80015",""
"Malawi","2003","2424656666.0654",""
"Malawi","2002","2665158943.01255",""
"Malawi","2001","1716502069.86945",""
"Malawi","2000","1743506287.41519",""
"Malawi","1999","1775920039.58919",""
"Malawi","1998","1750585204.44813",""
"Malawi","1997","2663238982.8009",""
"Malawi","1996","2281039097.69299",""
"Malawi","1995","1397454122.24047",""
"Malawi","1994","1181801919.66833",""
"Malawi","1993","2070647127.03808",""
"Malawi","1992","1799529357.0981",""
"Malawi","1991","2203536031.03471",""
"Malawi","1990","1880784191.81484",""
"Malawi","1989","1590201656.14301",""
"Malawi","1988","1379923808.24718",""
"Malawi","1987","1183071363.00406",""
"Malawi","1986","1183671788.12366",""
"Malawi","1985","1131349992.22735",""
"Malawi","1984","1208026079.75492",""
"Malawi","1983","1223225019.32697",""
"Malawi","1982","1180094061.48178",""
"Malawi","1981","1237686960.55408",""
"Malawi","1980","1237662066.78974",""
"Malawi","1979","1058297676.33572",""
"Malawi","1978","948983308.780545",""
"Malawi","1977","806265763.845459",""
"Malawi","1976","670309252.98248",""
"Malawi","1975","613196872.560739",""
"Malawi","1974","548618789.94423",""
"Malawi","1973","444302221.260027",""
"Malawi","1972","406084197.385471",""
"Malawi","1971","365389567.21636",""
"Malawi","1970","290520116.266151",""
"Malawi","1969","265800106.373203",""
"Malawi","1968","245160098.113071",""
"Malawi","1967","269812781.79847",""
"Malawi","1966","260400208.476282",""
"Malawi","1965","229460183.705713",""
"Malawi","1964","194740155.908875",""
"Malawi","1963","190820152.770523",""
"Malawi","1962","183120146.605902",""
"Malawi","1961","174580139.768776",""
"Malawi","1960","162960130.465802",""
"Malaysia","2014","338103822298.268",""
"Malaysia","2013","323342854422.546",""
"Malaysia","2012","314442825692.826",""
"Malaysia","2011","297951960784.314",""
"Malaysia","2010","255016919685.822",""
"Malaysia","2009","202257586267.556",""
"Malaysia","2008","230813597937.526",""
"Malaysia","2007","193547824063.3",""
"Malaysia","2006","162690965596.205",""
"Malaysia","2005","143534102611.497",""
"Malaysia","2004","124749736842.105",""
"Malaysia","2003","110202368421.053",""
"Malaysia","2002","100845263157.895",""
"Malaysia","2001","92783947368.4211",""
"Malaysia","2000","93789736842.1053",""
"Malaysia","1999","79148947368.4211",""
"Malaysia","1998","72167753770.8928",""
"Malaysia","1997","100005323301.867",""
"Malaysia","1996","100854996422.609",""
"Malaysia","1995","88704944178.6284",""
"Malaysia","1994","74477975918.3051",""
"Malaysia","1993","66894448545.1226",""
"Malaysia","1992","59167157497.9385",""
"Malaysia","1991","49142784405.0044",""
"Malaysia","1990","44024177914.6074",""
"Malaysia","1989","38848566520.8325",""
"Malaysia","1988","35271881262.6645",""
"Malaysia","1987","32181696598.6271",""
"Malaysia","1986","27734563525.706",""
"Malaysia","1985","31200160592.1461",""
"Malaysia","1984","33943505214.923",""
"Malaysia","1983","30346788048.5255",""
"Malaysia","1982","26804400615.8823",""
"Malaysia","1981","25004556696.4567",""
"Malaysia","1980","24488034454.7663",""
"Malaysia","1979","21213671797.0675",""
"Malaysia","1978","16358376619.0022",""
"Malaysia","1977","13139398433.0805",""
"Malaysia","1976","11050125953.0388",""
"Malaysia","1975","9298801248.48111",""
"Malaysia","1974","9496074263.0651",""
"Malaysia","1973","7662996739.15049",""
"Malaysia","1972","5043268360.4115",""
"Malaysia","1971","4244340366.40678",""
"Malaysia","1970","3864171035.19478",""
"Malaysia","1969","3664552124.36254",""
"Malaysia","1968","3330371626.66037",""
"Malaysia","1967","3188924749.33385",""
"Malaysia","1966","3143518015.04196",""
"Malaysia","1965","2956337736.27037",""
"Malaysia","1964","2674406486.53313",""
"Malaysia","1963","2510093983.45188",""
"Malaysia","1962","2001476553.43697",""
"Malaysia","1961","1901843723.53681",""
"Malaysia","1960","1916216984.24372",""
"Maldives","2014","3061829144.68384",""
"Maldives","2013","2790659901.11554",""
"Maldives","2012","2514041557.49376",""
"Maldives","2011","2449576517.99873",""
"Maldives","2010","2323401758.7014",""
"Maldives","2009","2166330189.32952",""
"Maldives","2008","2117773600.79498",""
"Maldives","2007","1745998940.18711",""
"Maldives","2006","1474698126.1822",""
"Maldives","2005","1119806501.98632",""
"Maldives","2004","1202240024.40484",""
"Maldives","2003","1043403340.52188",""
"Maldives","2002","910864151.789226",""
"Maldives","2001","884276168.300654",""
"Maldives","2000","624337145.284622",""
"Maldives","1999","589239753.610875",""
"Maldives","1998","540096397.621071",""
"Maldives","1997","508223602.37893",""
"Maldives","1996","450382327.952421",""
"Maldives","1995","398988954.970263",""
"Maldives","1994","355884383.08887",""
"Maldives","1993","322326642.335766",""
"Maldives","1992","284853358.561968",""
"Maldives","1991","244468292.682927",""
"Maldives","1990","215089005.235602",""
"Maldives","1989","189535398.230089",""
"Maldives","1988","168610478.359909",""
"Maldives","1987","141268980.477223",""
"Maldives","1986","141902097.902098",""
"Maldives","1985","127154929.577465",""
"Maldives","1984","109503546.099291",""
"Maldives","1983","57829787.2340425",""
"Maldives","1982","47935843.7935844",""
"Maldives","1981","44781456.9536424",""
"Maldives","1980","42463576.1589404",""
"Mali","2014","12037229619.4189",""
"Mali","2013","10942822487.186",""
"Mali","2012","10340795746.5385",""
"Mali","2011","10647545940.4121",""
"Mali","2010","9264035748.08939",""
"Mali","2009","8964480394.80639",""
"Mali","2008","8737660549.10929",""
"Mali","2007","7145362999.39111",""
"Mali","2006","6122647486.53029",""
"Mali","2005","5486319313.10009",""
"Mali","2004","4982269745.41823",""
"Mali","2003","4221530566.26516",""
"Mali","2002","3189056155.1971",""
"Mali","2001","3017629342.74193",""
"Mali","2000","2655438602.71091",""
"Mali","1999","2938610578.46836",""
"Mali","1998","2920358586.82243",""
"Mali","1997","2697105694.02939",""
"Mali","1996","2780422212.33864",""
"Mali","1995","2706425298.382",""
"Mali","1994","2081846482.7879",""
"Mali","1993","2818280876.23873",""
"Mali","1992","2830673388.89662",""
"Mali","1991","2724131545.11482",""
"Mali","1990","2681912149.07999",""
"Mali","1989","2181821905.79823",""
"Mali","1988","2169040604.40598",""
"Mali","1987","2090629984.32113",""
"Mali","1986","1852163455.60307",""
"Mali","1985","1392196048.93059",""
"Mali","1984","1232932104.58323",""
"Mali","1983","1297765325.80115",""
"Mali","1982","1333754226.17362",""
"Mali","1981","1538972426.79308",""
"Mali","1980","1759691182.75021",""
"Mali","1979","1595422953.67648",""
"Mali","1978","1222702571.57931",""
"Mali","1977","1049838549.9613",""
"Mali","1976","939228016.198078",""
"Mali","1975","830710613.857335",""
"Mali","1974","538747340.766661",""
"Mali","1973","563683703.170094",""
"Mali","1972","486617279.362262",""
"Mali","1971","430096741.923032",""
"Mali","1970","359772315.067256",""
"Mali","1969","339913866.633523",""
"Mali","1968","343771973.331357",""
"Mali","1967","275494477.81984",""
"Malta","2013","9642848650.1181",""
"Malta","2012","8882509103.82705",""
"Malta","2011","9302635890.16047",""
"Malta","2010","8163355021.12327",""
"Malta","2009","8099400960.97627",""
"Malta","2008","8554293727.08674",""
"Malta","2007","7466219568.52748",""
"Malta","2006","6365500031.88479",""
"Malta","2005","5990648161.96588",""
"Malta","2004","5643525281.93441",""
"Malta","2003","5119621569.32049",""
"Malta","2002","4296164768.28161",""
"Malta","2001","3917620727.92241",""
"Malta","2000","3957418082.79925",""
"Malta","1999","3907947937.46914",""
"Malta","1998","3809619583.8411",""
"Malta","1997","3633464750.30678",""
"Malta","1996","3671827860.9798",""
"Malta","1995","3599683395.46889",""
"Malta","1994","2998504391.77827",""
"Malta","1993","2709194765.69239",""
"Malta","1992","3021944632.33295",""
"Malta","1991","2750215016.02264",""
"Malta","1990","2547330284.04418",""
"Malta","1989","2118655299.63572",""
"Malta","1988","2019503791.23407",""
"Malta","1987","1751293215.65363",""
"Malta","1986","1435038037.42227",""
"Malta","1985","1117797224.84509",""
"Malta","1984","1101807300.90927",""
"Malta","1983","1165730172.87418",""
"Malta","1982","1234474742.04426",""
"Malta","1981","1243509858.29479",""
"Malta","1980","1250199056.41834",""
"Malta","1979","1001288245.08798",""
"Malta","1978","793673674.476254",""
"Malta","1977","625563347.403691",""
"Malta","1976","527936892.800231",""
"Malta","1975","474618292.692559",""
"Malta","1974","376081181.817504",""
"Malta","1973","345616069.513506",""
"Malta","1972","295106775.012466",""
"Malta","1971","264578308.927222",""
"Malta","1970","250728829.112117",""
"Marshall Islands","2014","186716625.753117",""
"Marshall Islands","2013","190180248.293377",""
"Marshall Islands","2012","184439555.469872",""
"Marshall Islands","2011","172861423.41758",""
"Marshall Islands","2010","163803078.278876",""
"Marshall Islands","2009","152130186.034773",""
"Marshall Islands","2008","152793449.108916",""
"Marshall Islands","2007","150071644.837406",""
"Marshall Islands","2006","143656582.76082",""
"Marshall Islands","2005","137744500",""
"Marshall Islands","2004","131106365.5396",""
